,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsReservations,RestaurantsPriceRange2,BusinessAcceptsCreditCards,OutdoorSeating,BikeParking,RestaurantsTakeOut,HasTV,RestaurantsGoodForGroups,DogsAllowed,RestaurantsTableService,GoodForDancing,CoatCheck,GoodForKids,Caters,WheelchairAccessible,HappyHour,RestaurantsDelivery,BYOB,BusinessAcceptsBitcoin,DriveThru,ByAppointmentOnly,Corkage,Open24Hours,DietaryRestrictions,RestaurantsCounterService,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,GoodForMeal_breakfast,Music_dj,Music_background_music,Music_no_music,Music_jukebox,Music_live,Music_video,Music_karaoke,AgesAllowed_u'21plus',AgesAllowed_u'allages',Alcohol_'beer_and_wine',Alcohol_'full_bar',Alcohol_'none',Alcohol_u'beer_and_wine',Alcohol_u'full_bar',Alcohol_u'none',BYOBCorkage_'no',BYOBCorkage_'yes_corkage',BYOBCorkage_'yes_free',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'quiet',NoiseLevel_u'average',NoiseLevel_u'loud',NoiseLevel_u'quiet',NoiseLevel_u'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_u'casual',RestaurantsAttire_u'dressy',Smoking_None,Smoking_u'no',Smoking_u'outdoor',WiFi_'free',WiFi_'no',WiFi_u'free',WiFi_u'no',WiFi_u'paid',Type,hours_per_week
24,24,29t8lDBLiwkEd1HA356dOw,Bagel Cafe,6551 Trigo Rd,Goleta,CA,93117,34.4109706,-119.8571334,4.0,386,1,"Restaurants, Cafes, Bagels, Food","{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-14:0', 'Sunday': '6:30-14:0'}",False,1.0,True,True,True,True,True,True,True,False,0.5,0.5,True,True,0.5,False,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Deli,1.57263669854636
25,25,2MWEEuY3dtD2DNP99sNe_A,Elubia's Kitchen,"325 Rutherford St, Ste D",Goleta,CA,93117,34.4347064,-119.8257806,4.5,77,1,"Mexican, Gluten-Free, Latin American, Restaurants, Salvadoran, Caterers, Event Planning & Services","{'Wednesday': '18:0-21:0', 'Thursday': '18:0-21:0', 'Friday': '18:0-21:0', 'Saturday': '17:0-21:0'}",False,0.5,True,True,False,True,False,0.5,True,False,0.5,0.5,0.5,True,True,True,True,False,False,0.5,0.5,False,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mexican,0.313712502041631
26,26,2N9WHETHcYJsfYpHQ-qN_A,Crushcakes Cafe & Simply Pies,5392 Hollister Ave,Goleta,CA,93111,34.435412119,-119.8123351876,3.5,156,1,"Restaurants, Bakeries, Cafes, Coffee & Tea, Food, Desserts","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",False,2.0,True,True,False,True,True,True,True,True,0.5,0.5,True,True,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Bakery,0.635573380759668
27,27,2QaNH5-RCRNIkToUOBc22Q,La Salsa Fresh Mexican Grill,"3987 State St, Ste D",Santa Barbara,CA,93105,34.4395144,-119.7516314,4.0,26,1,"Mexican, Fast Food, Tex-Mex, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",False,2.0,True,True,True,True,False,True,False,False,0.5,0.5,True,True,True,0.5,True,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mexican,0.105928896793278
28,28,2Y0L3Hf6U-76jGvviKy5pA,El Taco Grande,1096 Casitas Pass Rd,Carpinteria,CA,93013,34.395856,-119.51167,3.0,115,1,"Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",False,1.0,True,True,True,True,True,True,0.5,False,0.5,0.5,True,False,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mexican,0.468531658893345
29,29,2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,4898 Hollister Ave,Santa Barbara,CA,93111,34.4366192418,-119.7917363642,3.5,294,1,"Nightlife, American (Traditional), Cafes, Restaurants, Wine Bars, Breakfast & Brunch, Bars","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",True,2.0,True,True,True,True,True,True,0.5,0.5,False,False,True,True,0.5,True,False,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,American,1.19781137143168
30,30,2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,895 Linden Ave,Carpinteria,CA,93013,34.3983333,-119.5194878,4.5,130,1,"Restaurants, Food, Mexican, Bakeries","{'Monday': '5:30-19:0', 'Tuesday': '5:30-19:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:0', 'Friday': '5:30-19:0', 'Saturday': '5:30-18:0', 'Sunday': '6:0-13:0'}",False,1.0,True,True,True,True,True,False,0.5,False,0.5,0.5,True,True,0.5,0.5,None,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Bakery,0.52964448396639
31,31,2bxZhBk8JZkJ1GqfTB0cUQ,California Pasta,"811 State St, Ste B",Santa Barbara,CA,93101,34.4195303,-119.7001825,3.5,287,1,"Caterers, Italian, Food Delivery Services, American (New), Event Planning & Services, Restaurants, Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",False,2.0,True,True,True,True,False,False,0.5,0.5,0.5,0.5,True,True,0.5,False,True,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Italian,1.16929205306426
32,32,2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,1435 San Andres St,Santa Barbara,CA,93101,34.4185582,-119.7161005,4.0,86,1,"Restaurants, Mexican","{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",False,1.0,True,False,True,True,True,True,0.5,0.5,0.5,0.5,True,True,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mexican,0.350380197085458
33,33,2l-spLLGUzRiZg8dF623Nw,1114 Sports Bar & Games,1114 State St,Santa Barbara,CA,93101,34.4228222462,-119.7034015551,4.0,144,1,"Beer Bar, Sports Bars, Pubs, Bars, Restaurants, Cocktail Bars, Gastropubs, Nightlife, Tapas Bars","{'Monday': '0:0-0:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-21:0'}",True,2.0,True,True,True,True,True,True,0.5,True,0.5,False,True,True,True,True,False,True,False,False,0.5,True,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,American,0.586683120701232
34,34,2nF2syYoD5VBFk01le6NkA,Montecito Deli & Catering,1150 Coast Village Rd,Santa Barbara,CA,93108,34.4213976639,-119.646426848,4.5,31,1,"Delis, Restaurants","{'Monday': '7:30-14:0', 'Tuesday': '7:30-14:0', 'Wednesday': '7:30-14:0', 'Thursday': '7:30-14:0', 'Friday': '7:30-14:0'}",False,1.0,True,True,True,True,False,False,False,False,0.5,0.5,True,True,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Deli,0.126299838484293
35,35,2pBNVsJo3a3CPbInUu9lvQ,Char West,221 Stearns Wharf,Santa Barbara,CA,93101,34.4097583,-119.6853378,3.0,134,1,"Restaurants, Fish & Chips, Food, Seafood, American (Traditional), Fast Food, Coffee & Tea, Breakfast & Brunch","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",True,2.0,True,True,True,True,False,False,True,True,0.5,0.5,True,False,True,0.5,False,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fast Food,0.545941237319202
36,36,2swMZVA832zkmdPBrddPRQ,Backyard Bowls,5668 Calle Real,Goleta,CA,93117,34.4415144898,-119.8231256393,4.5,233,1,"Breakfast & Brunch, Juice Bars & Smoothies, Acai Bowls, Restaurants, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",False,1.0,True,True,True,True,True,True,0.5,False,0.5,0.5,True,False,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Healthy,0.949285882801299
37,37,2xxkaRy7rP5EUyjFt2J5kA,Nikka Ramen,5701 Calle Real,Goleta,CA,93117,34.4408852762,-119.8235229403,4.5,562,1,"Restaurants, Japanese, Ramen","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",False,2.0,True,True,True,True,True,True,False,True,0.5,0.5,True,False,True,False,True,False,0.5,0.5,False,True,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Japanese,2.28969384607009
38,38,34Eqv8jXgxg_EEwcsNgeeg,Backyard Bowls,331 Motor Way,Santa Barbara,CA,93101,34.4151137,-119.6944966,4.0,659,1,"Health Markets, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, American (New), Specialty Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",False,2.0,True,True,True,True,True,True,True,False,0.5,0.5,True,False,0.5,False,None,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Healthy,2.68489011487578
39,39,3VrqxApK-iwfRohlAuIt0g,Cajun Kitchen Cafe,6025 Calle Real,Goleta,CA,93117,34.4411364746,-119.8316261958,4.0,113,1,"Cajun/Creole, Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '6:0-14:30', 'Wednesday': '6:0-14:30', 'Thursday': '6:0-14:30', 'Friday': '6:0-14:30', 'Saturday': '6:0-14:30', 'Sunday': '6:30-14:30'}",False,2.0,True,True,True,True,True,True,0.5,True,0.5,0.5,True,False,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Breakfast,0.460383282216939
40,40,3fpAmsSuEFNF29UUPpgwlw,Spudnuts & Bagels,3629 State St,Santa Barbara,CA,93105,34.4401969,-119.7414014,4.5,292,1,"Restaurants, Bagels, Coffee & Tea, Food, Bubble Tea, Donuts","{'Monday': '5:0-17:0', 'Tuesday': '5:0-17:0', 'Wednesday': '5:0-17:0', 'Thursday': '5:0-17:0', 'Friday': '5:0-17:0', 'Saturday': '5:0-17:0', 'Sunday': '5:0-13:0'}",0.5,1.0,True,0.5,True,None,0.5,0.5,0.5,0.5,0.5,0.5,0.5,False,0.5,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bakery,1.18966299475528
41,41,3tvi-OJ_-iK1ecjzSaH-oA,Hook And Press Donuts,15 East Figueroa St,Santa Barbara,CA,93101,34.4233020318,-119.7028496606,4.5,217,1,"Breakfast & Brunch, Coffee & Tea, Bakeries, Desserts, Donuts, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",0.5,1.0,True,True,True,True,True,0.5,True,False,0.5,0.5,True,True,True,0.5,True,False,False,False,0.5,False,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bakery,0.884098869390051
42,42,3xJ_6qxRA0sdUm3ThCPiCw,Giannfranco's Trattoria,666 Linden Ave,Carpinteria,CA,93013,34.3966511,-119.5207933,4.0,271,1,"Italian, Restaurants","{'Monday': '17:0-20:30', 'Wednesday': '17:0-20:30', 'Thursday': '17:0-20:30', 'Friday': '17:0-20:30', 'Saturday': '17:0-20:30', 'Sunday': '17:0-20:30'}",True,2.0,True,True,True,True,True,True,0.5,True,0.5,0.5,False,True,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Italian,1.10410503965301
43,43,425FOxIzHPcOB0niWc6-1w,Spudnuts Donuts,"220 W Carrillo St, Ste 1",Santa Barbara,CA,93101,34.4189876171,-119.7047993817,3.5,100,1,"Food, Restaurants, Donuts","{'Monday': '5:0-2:0', 'Tuesday': '5:0-2:0', 'Wednesday': '5:0-2:0', 'Thursday': '5:0-2:0', 'Friday': '5:0-2:0', 'Saturday': '5:0-2:0', 'Sunday': '5:0-2:0'}",0.5,1.0,True,0.5,True,True,0.5,0.5,0.5,0.5,0.5,0.5,0.5,True,0.5,0.5,None,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bakery,0.4074188338203
44,44,45D7B9CqiUTTPUFcqmLx5Q,Live Oak Cafe,2220 Bath St,Santa Barbara,CA,93105,34.4303146,-119.720935,4.5,263,1,"Farmers Market, Food, Fast Food, American (New), Bars, Wine Bars, Breakfast & Brunch, Cafes, Restaurants, Nightlife","{'Monday': '8:0-14:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",True,2.0,True,True,False,True,True,True,False,True,0.5,0.5,True,False,True,True,None,0.5,False,False,False,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,American,1.07151153294739
45,45,45Ut-AN8h3c88-pYTrGBnA,PokeCeviche,901 Embarcadero Del Mar,Goleta,CA,93117,34.4130140263,-119.8572312963,4.0,155,1,"Asian Fusion, Poke, Seafood, Food, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",False,2.0,True,True,True,True,False,True,True,False,0.5,0.5,True,False,True,True,True,0.5,0.5,0.5,0.5,False,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Japanese,0.631499192421465
46,46,49Sy1N3MTnK6Eslh1tgZQQ,Matty's Hot Chicken,38 W Victoria St,Santa Barbara,CA,93101,34.4236075,-119.7070539,3.5,12,1,"Restaurants, Pop-Up Restaurants","{'Friday': '16:0-20:0', 'Saturday': '12:0-16:0'}",0.5,0.5,True,False,0.5,True,False,0.5,0.5,False,0.5,0.5,0.5,False,0.5,0.5,False,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American,0.048890260058436
47,47,4D7QDfPOsSPfKxBi3gs_qQ,Olio Pizzeria,"11 W Victoria St, Ste 21",Santa Barbara,CA,93101,34.4238136,-119.7060451,4.0,622,1,"Pizza, Nightlife, Italian, Restaurants, Bars","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:30'}",True,2.0,True,True,True,True,True,True,True,True,False,False,True,False,True,False,None,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Pizza,2.53414514636227
48,48,4FdsX3MbkcdBRAr1aymF6A,La Paloma Cafe,702 Anacapa St,Santa Barbara,CA,93101,34.4200396,-119.6968561,4.5,77,1,"Chicken Shop, Desserts, Food, Breakfast & Brunch, Barbeque, Mexican, Bars, Nightlife, Cocktail Bars, Restaurants","{'Monday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",True,0.5,True,True,0.5,True,False,True,0.5,True,0.5,0.5,0.5,0.5,0.5,0.5,False,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mexican,0.313712502041631
49,49,4IqrY1mXK65HgrrgkpE-cw,Sushi | Bar Montecito,1295 Coast Village Rd,Montecito,CA,93108,34.4212447,-119.640407,4.5,84,1,"Restaurants, Nightlife, Whiskey Bars, Japanese, Bars, Sushi Bars","{'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '18:0-22:0'}",True,4.0,True,None,False,True,False,0.5,False,True,0.5,0.5,0.5,True,True,False,None,True,False,0.5,0.5,True,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japanese,0.342231820409052
