,business_id,hours,day_of_the_week,,
315,zbrIMldF_O1ZQ0vpUaaa8A, 16:0-21:0 ,  Tuesday ,,
316,zbrIMldF_O1ZQ0vpUaaa8A, 12:0-21:0 ,  Wednesday ,,
317,zbrIMldF_O1ZQ0vpUaaa8A, 12:0-21:0 ,  Thursday ,,
318,zbrIMldF_O1ZQ0vpUaaa8A, 12:0-21:0 ,  Friday ,,
319,zbrIMldF_O1ZQ0vpUaaa8A, 11:0-21:0 ,  Saturday ,,
320,zbrIMldF_O1ZQ0vpUaaa8A, 11:0-21:0  ,  Sunday ,,
321,29YqJwOGEuAWqlHZxMc1OA, 11:0-15:0 ,  Monday ,,
322,29YqJwOGEuAWqlHZxMc1OA, 11:0-21:0 ,  Tuesday ,,
323,29YqJwOGEuAWqlHZxMc1OA, 11:0-21:0 ,  Wednesday ,,
324,29YqJwOGEuAWqlHZxMc1OA, 11:0-21:0 ,  Thursday ,,
325,29YqJwOGEuAWqlHZxMc1OA, 11:0-22:0 ,  Friday ,,
326,29YqJwOGEuAWqlHZxMc1OA, 11:0-22:0 ,  Saturday ,,
327,29YqJwOGEuAWqlHZxMc1OA, 11:0-21:0  ,  Sunday ,,
328,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0 ,  Monday ,,
329,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0 ,  Tuesday ,,
330,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0 ,  Wednesday ,,
331,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0 ,  Thursday ,,
332,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0 ,  Friday ,,
333,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0 ,  Saturday ,,
334,fLk_N8vU25DNZmbU-70gkw, 10:30-22:0  ,  Sunday ,,
335,sNyHfboSOs-ESN76cYFfTA, 7:0-20:0 ,  Monday ,,
336,sNyHfboSOs-ESN76cYFfTA, 7:0-20:0 ,  Tuesday ,,
337,sNyHfboSOs-ESN76cYFfTA, 7:0-20:0 ,  Wednesday ,,
338,sNyHfboSOs-ESN76cYFfTA, 7:0-20:0 ,  Thursday ,,
339,sNyHfboSOs-ESN76cYFfTA, 7:0-17:0  ,  Friday ,,
340,#NAME?, 11:0-21:0 ,  Monday ,,
341,#NAME?, 11:0-21:0  ,  Sunday ,,
342,ycbmvmBYk4w_ZmdrPL0tBQ, 11:30-0:0 ,  Monday ,,
343,ycbmvmBYk4w_ZmdrPL0tBQ, 11:30-0:0 ,  Tuesday ,,
344,ycbmvmBYk4w_ZmdrPL0tBQ, 11:30-0:0 ,  Wednesday ,,
345,ycbmvmBYk4w_ZmdrPL0tBQ, 11:30-0:0 ,  Thursday ,,
346,ycbmvmBYk4w_ZmdrPL0tBQ, 11:30-0:0 ,  Friday ,,
347,ycbmvmBYk4w_ZmdrPL0tBQ, 10:0-1:0 ,  Saturday ,,
348,ycbmvmBYk4w_ZmdrPL0tBQ, 10:0-1:0  ,  Sunday ,,
349,fAiPD2OIEm9wtS7uJqzu5Q, 0:0-0:0 ,  Monday ,,
350,fAiPD2OIEm9wtS7uJqzu5Q, 11:0-21:0 ,  Tuesday ,,
351,fAiPD2OIEm9wtS7uJqzu5Q, 11:0-21:0 ,  Wednesday ,,
352,fAiPD2OIEm9wtS7uJqzu5Q, 11:0-21:0 ,  Thursday ,,
353,fAiPD2OIEm9wtS7uJqzu5Q, 11:0-15:0 ,  Friday ,,
354,fAiPD2OIEm9wtS7uJqzu5Q, 11:0-21:0 ,  Saturday ,,
355,fAiPD2OIEm9wtS7uJqzu5Q, 11:0-21:0  ,  Sunday ,,
356,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0 ,  Monday ,,
357,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0 ,  Tuesday ,,
358,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0 ,  Wednesday ,,
359,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0 ,  Thursday ,,
360,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0 ,  Friday ,,
361,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0 ,  Saturday ,,
362,dsNKRi0XlMm7JOWbVk0Nvw, 17:0-21:0  ,  Sunday ,,
363,CYwC5OjwCN6ib_AQDxi3Ow, 0:0-0:0 ,  Monday ,,
364,CYwC5OjwCN6ib_AQDxi3Ow, 10:30-1:0 ,  Tuesday ,,
365,CYwC5OjwCN6ib_AQDxi3Ow, 10:30-1:0 ,  Wednesday ,,
366,CYwC5OjwCN6ib_AQDxi3Ow, 10:30-23:0 ,  Thursday ,,
367,CYwC5OjwCN6ib_AQDxi3Ow, 0:0-23:0 ,  Friday ,,
368,CYwC5OjwCN6ib_AQDxi3Ow, 10:30-1:30 ,  Saturday ,,
369,CYwC5OjwCN6ib_AQDxi3Ow, 10:30-1:0  ,  Sunday ,,
370,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0 ,  Monday ,,
371,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0 ,  Tuesday ,,
372,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0 ,  Wednesday ,,
373,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0 ,  Thursday ,,
374,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0 ,  Friday ,,
375,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0 ,  Saturday ,,
376,XwnkfMUiyH-OsJXbmbOK5g, 11:0-21:0  ,  Sunday ,,
377,0qu0fNTOsSmuREYVIMPuIQ, 11:30-17:0 ,  Monday ,,
378,0qu0fNTOsSmuREYVIMPuIQ, 11:30-15:30 ,  Thursday ,,
379,0qu0fNTOsSmuREYVIMPuIQ, 11:30-20:0 ,  Friday ,,
380,0qu0fNTOsSmuREYVIMPuIQ, 11:30-20:0 ,  Saturday ,,
381,0qu0fNTOsSmuREYVIMPuIQ, 11:30-17:0  ,  Sunday ,,
382,uO39--k_hrCFgZh-Bl8m8A, 10:0-20:30 ,  Monday ,,
383,uO39--k_hrCFgZh-Bl8m8A, 10:0-20:30 ,  Wednesday ,,
384,uO39--k_hrCFgZh-Bl8m8A, 10:0-20:30 ,  Thursday ,,
385,uO39--k_hrCFgZh-Bl8m8A, 10:0-20:30 ,  Friday ,,
386,uO39--k_hrCFgZh-Bl8m8A, 10:0-20:30 ,  Saturday ,,
387,uO39--k_hrCFgZh-Bl8m8A, 10:0-20:30  ,  Sunday ,,
388,lq7dE9c10OvRfd_edJoyMg, 11:0-21:0 ,  Monday ,,
389,lq7dE9c10OvRfd_edJoyMg, 11:0-21:0 ,  Tuesday ,,
390,lq7dE9c10OvRfd_edJoyMg, 11:0-21:0 ,  Wednesday ,,
391,lq7dE9c10OvRfd_edJoyMg, 11:0-21:0 ,  Thursday ,,
392,lq7dE9c10OvRfd_edJoyMg, 11:0-22:0 ,  Friday ,,
393,lq7dE9c10OvRfd_edJoyMg, 8:0-22:0 ,  Saturday ,,
394,lq7dE9c10OvRfd_edJoyMg, 8:0-21:0  ,  Sunday ,,
395,fnGZspqyamRremXor0sAyg, 11:30-14:0 ,  Monday ,,
396,fnGZspqyamRremXor0sAyg, 11:30-14:0 ,  Tuesday ,,
397,fnGZspqyamRremXor0sAyg, 11:30-14:0 ,  Wednesday ,,
398,fnGZspqyamRremXor0sAyg, 11:30-14:0 ,  Thursday ,,
399,fnGZspqyamRremXor0sAyg, 11:30-14:0  ,  Friday ,,
400,vyyr3G874jpRYSQo2KPZow, 0:0-0:0 ,  Monday ,,
401,vyyr3G874jpRYSQo2KPZow, 6:0-20:0 ,  Tuesday ,,
402,vyyr3G874jpRYSQo2KPZow, 6:0-20:0 ,  Wednesday ,,
403,vyyr3G874jpRYSQo2KPZow, 6:0-20:0 ,  Thursday ,,
404,vyyr3G874jpRYSQo2KPZow, 6:0-20:0 ,  Friday ,,
405,vyyr3G874jpRYSQo2KPZow, 6:30-14:0 ,  Saturday ,,
406,vyyr3G874jpRYSQo2KPZow, 6:30-14:0  ,  Sunday ,,
407,cVW9b_1bqsvTU1jhGNWUsw, 10:0-16:30 ,  Monday ,,
408,cVW9b_1bqsvTU1jhGNWUsw, 10:0-16:30 ,  Tuesday ,,
409,cVW9b_1bqsvTU1jhGNWUsw, 10:0-16:30 ,  Wednesday ,,
410,cVW9b_1bqsvTU1jhGNWUsw, 10:0-16:30 ,  Thursday ,,
411,cVW9b_1bqsvTU1jhGNWUsw, 10:0-16:30  ,  Friday ,,
412,wFES5bGDiPANW13hNHnXOQ, 17:0-21:30 ,  Tuesday ,,
413,wFES5bGDiPANW13hNHnXOQ, 17:0-21:30 ,  Wednesday ,,
414,wFES5bGDiPANW13hNHnXOQ, 17:0-21:30 ,  Thursday ,,
415,wFES5bGDiPANW13hNHnXOQ, 17:0-22:0 ,  Friday ,,
416,wFES5bGDiPANW13hNHnXOQ, 17:0-22:0  ,  Saturday ,,
417,MbzgGsMQpGyVrUJXi_Jw0Q, 0:0-0:0 ,  Monday ,,
418,MbzgGsMQpGyVrUJXi_Jw0Q, 8:0-14:0 ,  Wednesday ,,
419,MbzgGsMQpGyVrUJXi_Jw0Q, 8:0-14:0 ,  Thursday ,,
420,MbzgGsMQpGyVrUJXi_Jw0Q, 8:0-14:0 ,  Friday ,,
421,MbzgGsMQpGyVrUJXi_Jw0Q, 8:0-14:0 ,  Saturday ,,
422,MbzgGsMQpGyVrUJXi_Jw0Q, 8:0-14:0  ,  Sunday ,,
423,O6RCCmz8-x4NhWJpI8KQug, 0:0-0:0 ,  Monday ,,
424,O6RCCmz8-x4NhWJpI8KQug, 7:0-17:0 ,  Tuesday ,,
425,O6RCCmz8-x4NhWJpI8KQug, 7:0-17:0 ,  Wednesday ,,
426,O6RCCmz8-x4NhWJpI8KQug, 7:0-17:0 ,  Thursday ,,
427,O6RCCmz8-x4NhWJpI8KQug, 7:0-17:0 ,  Friday ,,
428,O6RCCmz8-x4NhWJpI8KQug, 7:0-17:0 ,  Saturday ,,
429,O6RCCmz8-x4NhWJpI8KQug, 7:0-17:0  ,  Sunday ,,
430,aY_n9RSaD2Yw09jSFFePew, 11:0-23:0 ,  Monday ,,
431,aY_n9RSaD2Yw09jSFFePew, 11:0-23:0 ,  Tuesday ,,
432,aY_n9RSaD2Yw09jSFFePew, 11:0-23:0 ,  Wednesday ,,
433,aY_n9RSaD2Yw09jSFFePew, 11:0-23:0 ,  Thursday ,,
434,aY_n9RSaD2Yw09jSFFePew, 11:0-0:0 ,  Friday ,,
435,aY_n9RSaD2Yw09jSFFePew, 11:0-0:0 ,  Saturday ,,
436,aY_n9RSaD2Yw09jSFFePew, 11:0-23:0  ,  Sunday ,,
437,LswO4EWgN99h6NEEJ7qtCA, 11:0-21:0 ,  Monday ,,
438,LswO4EWgN99h6NEEJ7qtCA, 11:0-21:0 ,  Tuesday ,,
439,LswO4EWgN99h6NEEJ7qtCA, 11:0-21:0 ,  Wednesday ,,
440,LswO4EWgN99h6NEEJ7qtCA, 11:0-21:0 ,  Thursday ,,
441,LswO4EWgN99h6NEEJ7qtCA, 11:0-21:0 ,  Friday ,,
442,LswO4EWgN99h6NEEJ7qtCA, 9:0-21:0 ,  Saturday ,,
443,LswO4EWgN99h6NEEJ7qtCA, 9:0-21:0  ,  Sunday ,,
444,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0 ,  Monday ,,
445,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0 ,  Tuesday ,,
446,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0 ,  Wednesday ,,
447,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0 ,  Thursday ,,
448,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0 ,  Friday ,,
449,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0 ,  Saturday ,,
450,ygZyTUWS4dbVL8d6vAiN4A, 7:0-21:0  ,  Sunday ,,
451,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0 ,  Monday ,,
452,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0 ,  Tuesday ,,
453,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0 ,  Wednesday ,,
454,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0 ,  Thursday ,,
455,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0 ,  Friday ,,
456,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0 ,  Saturday ,,
457,34Eqv8jXgxg_EEwcsNgeeg, 8:0-17:0  ,  Sunday ,,
458,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:0 ,  Monday ,,
459,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:0 ,  Tuesday ,,
460,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:0 ,  Wednesday ,,
461,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:0 ,  Thursday ,,
462,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:30 ,  Friday ,,
463,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:30 ,  Saturday ,,
464,kZtl_NJjUnlIQgzFrBhXyQ, 17:0-21:0  ,  Sunday ,,
465,zE8kXF0_2Twh4AhcewlFGw, 18:0-22:30 ,  Tuesday ,,
466,zE8kXF0_2Twh4AhcewlFGw, 18:0-22:30 ,  Wednesday ,,
467,zE8kXF0_2Twh4AhcewlFGw, 18:0-23:0 ,  Thursday ,,
468,zE8kXF0_2Twh4AhcewlFGw, 18:0-23:0 ,  Friday ,,
469,zE8kXF0_2Twh4AhcewlFGw, 18:0-23:0  ,  Saturday ,,
470,Ifw5wqcChnL4zBigtR7NKA, 8:0-20:30 ,  Monday ,,
471,Ifw5wqcChnL4zBigtR7NKA, 8:0-20:30 ,  Tuesday ,,
472,Ifw5wqcChnL4zBigtR7NKA, 8:0-20:30 ,  Wednesday ,,
473,Ifw5wqcChnL4zBigtR7NKA, 8:0-20:30 ,  Thursday ,,
474,Ifw5wqcChnL4zBigtR7NKA, 8:0-20:30 ,  Friday ,,
475,Ifw5wqcChnL4zBigtR7NKA, 8:0-20:30 ,  Saturday ,,
476,Ifw5wqcChnL4zBigtR7NKA, 8:0-15:30  ,  Sunday ,,
477,qNXAR7i6Tb3m0J0UBurj6g, 0:0-0:0 ,  Monday ,,
478,qNXAR7i6Tb3m0J0UBurj6g, 11:0-15:0 ,  Tuesday ,,
479,qNXAR7i6Tb3m0J0UBurj6g, 11:0-15:0 ,  Wednesday ,,
480,qNXAR7i6Tb3m0J0UBurj6g, 11:0-15:0 ,  Thursday ,,
481,qNXAR7i6Tb3m0J0UBurj6g, 11:0-15:0  ,  Friday ,,
482,-3AooxIkg38UyUdlz5oXdw, 11:30-21:0 ,  Monday ,,
483,-3AooxIkg38UyUdlz5oXdw, 11:30-21:0 ,  Tuesday ,,
484,-3AooxIkg38UyUdlz5oXdw, 11:30-21:0 ,  Wednesday ,,
485,-3AooxIkg38UyUdlz5oXdw, 11:30-21:0 ,  Thursday ,,
486,-3AooxIkg38UyUdlz5oXdw, 11:30-22:0 ,  Friday ,,
487,-3AooxIkg38UyUdlz5oXdw, 11:30-22:0 ,  Saturday ,,
488,-3AooxIkg38UyUdlz5oXdw, 11:30-21:0  ,  Sunday ,,
489,DJKYqYmhl9xuSlmkS4r0Eg, 7:0-20:0 ,  Monday ,,
490,DJKYqYmhl9xuSlmkS4r0Eg, 7:0-20:0 ,  Tuesday ,,
491,DJKYqYmhl9xuSlmkS4r0Eg, 7:0-20:0 ,  Wednesday ,,
492,DJKYqYmhl9xuSlmkS4r0Eg, 7:0-20:0 ,  Thursday ,,
493,DJKYqYmhl9xuSlmkS4r0Eg, 7:0-20:0 ,  Friday ,,
494,DJKYqYmhl9xuSlmkS4r0Eg, 8:0-20:0 ,  Saturday ,,
495,DJKYqYmhl9xuSlmkS4r0Eg, 8:0-20:0  ,  Sunday ,,
496,T2otvNcawDSkhykOG2tOLA, 0:0-0:0 ,  Monday ,,
497,T2otvNcawDSkhykOG2tOLA, 6:0-21:0 ,  Tuesday ,,
498,T2otvNcawDSkhykOG2tOLA, 6:0-21:0 ,  Wednesday ,,
499,T2otvNcawDSkhykOG2tOLA, 7:0-14:0 ,  Thursday ,,
500,T2otvNcawDSkhykOG2tOLA, 8:0-20:0 ,  Friday ,,
501,T2otvNcawDSkhykOG2tOLA, 6:0-22:0 ,  Saturday ,,
502,T2otvNcawDSkhykOG2tOLA, 6:0-21:0  ,  Sunday ,,
503,RIXWht1pZG8pe1SJk5hhXw, 0:0-0:0 ,  Monday ,,
504,RIXWht1pZG8pe1SJk5hhXw, 12:0-20:0 ,  Tuesday ,,
505,RIXWht1pZG8pe1SJk5hhXw, 12:0-20:0 ,  Wednesday ,,
506,RIXWht1pZG8pe1SJk5hhXw, 12:0-20:0 ,  Thursday ,,
507,RIXWht1pZG8pe1SJk5hhXw, 12:0-20:0 ,  Friday ,,
508,RIXWht1pZG8pe1SJk5hhXw, 13:0-20:0 ,  Saturday ,,
509,RIXWht1pZG8pe1SJk5hhXw, 13:0-20:0  ,  Sunday ,,
510,Ak_vHsHsYRP928VHVRL_tQ, 10:0-21:30 ,  Monday ,,
511,Ak_vHsHsYRP928VHVRL_tQ, 10:0-21:30 ,  Tuesday ,,
512,Ak_vHsHsYRP928VHVRL_tQ, 10:0-21:30 ,  Wednesday ,,
513,Ak_vHsHsYRP928VHVRL_tQ, 10:0-21:30 ,  Thursday ,,
514,Ak_vHsHsYRP928VHVRL_tQ, 10:0-22:0 ,  Friday ,,
515,Ak_vHsHsYRP928VHVRL_tQ, 10:0-22:0 ,  Saturday ,,
516,Ak_vHsHsYRP928VHVRL_tQ, 10:30-21:30  ,  Sunday ,,
517,k3lTRgvPvYUI-cX7_TAqNA, 9:0-17:30 ,  Monday ,,
518,k3lTRgvPvYUI-cX7_TAqNA, 9:0-17:30 ,  Tuesday ,,
519,k3lTRgvPvYUI-cX7_TAqNA, 9:0-17:30 ,  Wednesday ,,
520,k3lTRgvPvYUI-cX7_TAqNA, 9:0-17:30 ,  Thursday ,,
521,k3lTRgvPvYUI-cX7_TAqNA, 9:0-17:30  ,  Friday ,,
522,1wvYBjX6radqmb_k0Fv_Ug, 8:0-15:0 ,  Monday ,,
523,1wvYBjX6radqmb_k0Fv_Ug, 8:0-15:0 ,  Tuesday ,,
524,1wvYBjX6radqmb_k0Fv_Ug, 8:0-22:0 ,  Wednesday ,,
525,1wvYBjX6radqmb_k0Fv_Ug, 8:0-22:0 ,  Thursday ,,
526,1wvYBjX6radqmb_k0Fv_Ug, 8:0-22:0 ,  Friday ,,
527,1wvYBjX6radqmb_k0Fv_Ug, 8:0-22:0 ,  Saturday ,,
528,1wvYBjX6radqmb_k0Fv_Ug, 8:0-22:0  ,  Sunday ,,
529,IUgQmteI-mbt_qjL2ZENKA, 17:0-22:0 ,  Monday ,,
530,IUgQmteI-mbt_qjL2ZENKA, 17:0-22:0 ,  Tuesday ,,
531,IUgQmteI-mbt_qjL2ZENKA, 17:0-22:0 ,  Wednesday ,,
532,IUgQmteI-mbt_qjL2ZENKA, 17:0-22:0 ,  Thursday ,,
533,IUgQmteI-mbt_qjL2ZENKA, 17:0-0:0 ,  Friday ,,
534,IUgQmteI-mbt_qjL2ZENKA, 17:0-0:0  ,  Saturday ,,
535,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0 ,  Monday ,,
536,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0 ,  Tuesday ,,
537,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0 ,  Wednesday ,,
538,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0 ,  Thursday ,,
539,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0 ,  Friday ,,
540,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0 ,  Saturday ,,
541,ywXa1pDqHPe9tOPx0yJFUg, 11:0-0:0  ,  Sunday ,,
542,vsrryxBR2Jykl71qa1H6SQ, 16:0-21:0 ,  Monday ,,
543,vsrryxBR2Jykl71qa1H6SQ, 16:0-21:0 ,  Tuesday ,,
544,vsrryxBR2Jykl71qa1H6SQ, 16:0-21:0 ,  Wednesday ,,
545,vsrryxBR2Jykl71qa1H6SQ, 16:0-21:0 ,  Thursday ,,
546,vsrryxBR2Jykl71qa1H6SQ, 16:0-22:0 ,  Friday ,,
547,vsrryxBR2Jykl71qa1H6SQ, 16:0-22:0 ,  Saturday ,,
548,vsrryxBR2Jykl71qa1H6SQ, 16:0-21:0  ,  Sunday ,,
549,7IdIGemGZodDAA_9mJCigA, 0:0-0:0 ,  Monday ,,
550,7IdIGemGZodDAA_9mJCigA, 7:0-14:0 ,  Tuesday ,,
551,7IdIGemGZodDAA_9mJCigA, 7:0-14:0 ,  Wednesday ,,
552,7IdIGemGZodDAA_9mJCigA, 7:0-14:0 ,  Thursday ,,
553,7IdIGemGZodDAA_9mJCigA, 7:0-14:0 ,  Friday ,,
554,7IdIGemGZodDAA_9mJCigA, 7:0-14:0 ,  Saturday ,,
555,7IdIGemGZodDAA_9mJCigA, 7:0-14:0  ,  Sunday ,,
556,syuKX2pH3JJhOOppzNI6SA, 17:0-21:0 ,  Thursday ,,
557,syuKX2pH3JJhOOppzNI6SA, 17:0-21:0 ,  Friday ,,
558,syuKX2pH3JJhOOppzNI6SA, 17:0-21:0 ,  Saturday ,,
559,syuKX2pH3JJhOOppzNI6SA, 17:0-21:0  ,  Sunday ,,
560,It1sdsL61jZxbHd63gjdHA, 6:0-0:0 ,  Monday ,,
561,It1sdsL61jZxbHd63gjdHA, 6:0-0:0 ,  Tuesday ,,
562,It1sdsL61jZxbHd63gjdHA, 6:0-0:0 ,  Wednesday ,,
563,It1sdsL61jZxbHd63gjdHA, 6:0-0:0 ,  Thursday ,,
564,It1sdsL61jZxbHd63gjdHA, 6:0-0:0 ,  Friday ,,
565,It1sdsL61jZxbHd63gjdHA, 6:0-0:0 ,  Saturday ,,
566,It1sdsL61jZxbHd63gjdHA, 6:0-0:0  ,  Sunday ,,
567,S3QHy1sshUeZwXOYviVsXQ, 11:30-21:0 ,  Monday ,,
568,S3QHy1sshUeZwXOYviVsXQ, 11:30-21:0 ,  Tuesday ,,
569,S3QHy1sshUeZwXOYviVsXQ, 11:30-21:0 ,  Wednesday ,,
570,S3QHy1sshUeZwXOYviVsXQ, 11:30-21:0 ,  Thursday ,,
571,S3QHy1sshUeZwXOYviVsXQ, 12:0-22:0 ,  Friday ,,
572,S3QHy1sshUeZwXOYviVsXQ, 12:0-22:0 ,  Saturday ,,
573,S3QHy1sshUeZwXOYviVsXQ, 12:0-21:0  ,  Sunday ,,
574,ZCURd9PiH4qdEjQfrIZzFg, 11:30-22:0 ,  Monday ,,
575,ZCURd9PiH4qdEjQfrIZzFg, 11:30-22:0 ,  Tuesday ,,
576,ZCURd9PiH4qdEjQfrIZzFg, 11:30-22:0 ,  Wednesday ,,
577,ZCURd9PiH4qdEjQfrIZzFg, 11:30-22:0 ,  Thursday ,,
578,ZCURd9PiH4qdEjQfrIZzFg, 11:30-22:0 ,  Friday ,,
579,ZCURd9PiH4qdEjQfrIZzFg, 11:0-22:0 ,  Saturday ,,
580,ZCURd9PiH4qdEjQfrIZzFg, 11:0-22:0  ,  Sunday ,,
581,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30 ,  Monday ,,
582,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30 ,  Tuesday ,,
583,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30 ,  Wednesday ,,
584,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30 ,  Thursday ,,
585,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30 ,  Friday ,,
586,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30 ,  Saturday ,,
587,i2yCrMQx5soH0jMFG32vxQ, 10:0-21:30  ,  Sunday ,,
588,I0jFTYVDs-WHwKR2XHQlRA, 17:0-21:0 ,  Tuesday ,,
589,I0jFTYVDs-WHwKR2XHQlRA, 17:0-21:0 ,  Wednesday ,,
590,I0jFTYVDs-WHwKR2XHQlRA, 17:0-21:0 ,  Thursday ,,
591,I0jFTYVDs-WHwKR2XHQlRA, 17:0-21:45 ,  Friday ,,
592,I0jFTYVDs-WHwKR2XHQlRA, 17:0-21:45 ,  Saturday ,,
593,I0jFTYVDs-WHwKR2XHQlRA, 17:0-21:0  ,  Sunday ,,
594,L9XvUfEWfjEmOJAd21o6rA, 7:0-22:0 ,  Monday ,,
595,L9XvUfEWfjEmOJAd21o6rA, 7:0-22:0 ,  Tuesday ,,
596,L9XvUfEWfjEmOJAd21o6rA, 7:0-22:0 ,  Wednesday ,,
597,L9XvUfEWfjEmOJAd21o6rA, 7:0-22:0 ,  Thursday ,,
598,L9XvUfEWfjEmOJAd21o6rA, 7:0-22:0 ,  Friday ,,
599,L9XvUfEWfjEmOJAd21o6rA, 8:0-22:0 ,  Saturday ,,
600,L9XvUfEWfjEmOJAd21o6rA, 8:0-22:0  ,  Sunday ,,
601,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0 ,  Monday ,,
602,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0 ,  Tuesday ,,
603,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0 ,  Wednesday ,,
604,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0 ,  Thursday ,,
605,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0 ,  Friday ,,
606,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0 ,  Saturday ,,
607,TN3tMGLb6AbAnN6rFKmH1A, 10:0-22:0  ,  Sunday ,,
608,eGI_WepIIjYahIrMVRknfw, 11:0-21:0 ,  Monday ,,
609,eGI_WepIIjYahIrMVRknfw, 11:0-21:0 ,  Tuesday ,,
610,eGI_WepIIjYahIrMVRknfw, 11:0-21:0 ,  Wednesday ,,
611,eGI_WepIIjYahIrMVRknfw, 11:0-21:0 ,  Thursday ,,
612,eGI_WepIIjYahIrMVRknfw, 11:0-21:0 ,  Friday ,,
613,eGI_WepIIjYahIrMVRknfw, 11:0-21:0 ,  Saturday ,,
614,eGI_WepIIjYahIrMVRknfw, 11:0-21:0  ,  Sunday ,,
615,rxH22mT81ht_n3cGTbWi4A, 0:0-0:0 ,  Monday ,,
616,rxH22mT81ht_n3cGTbWi4A, 8:0-20:0 ,  Tuesday ,,
617,rxH22mT81ht_n3cGTbWi4A, 8:0-20:0 ,  Wednesday ,,
618,rxH22mT81ht_n3cGTbWi4A, 8:0-20:0 ,  Thursday ,,
619,rxH22mT81ht_n3cGTbWi4A, 8:0-20:0 ,  Friday ,,
620,rxH22mT81ht_n3cGTbWi4A, 8:0-20:0 ,  Saturday ,,
621,rxH22mT81ht_n3cGTbWi4A, 8:0-20:0  ,  Sunday ,,
622,gebiRewfieSdtt17PTW6Zg, 0:0-0:0  ,  Monday ,,
623,zu4p6IZLSVn2Noto-vcwzw, 6:0-19:0 ,  Monday ,,
624,zu4p6IZLSVn2Noto-vcwzw, 6:0-19:0 ,  Tuesday ,,
625,zu4p6IZLSVn2Noto-vcwzw, 6:0-19:0 ,  Wednesday ,,
626,zu4p6IZLSVn2Noto-vcwzw, 6:0-19:0 ,  Thursday ,,
627,zu4p6IZLSVn2Noto-vcwzw, 6:0-19:0 ,  Friday ,,
628,zu4p6IZLSVn2Noto-vcwzw, 7:0-19:0 ,  Saturday ,,
629,zu4p6IZLSVn2Noto-vcwzw, 7:0-19:0  ,  Sunday ,,
630,6VVbLYay8czrjKJ4xRoTxQ, 6:30-14:0 ,  Monday ,,
631,6VVbLYay8czrjKJ4xRoTxQ, 6:30-14:0 ,  Tuesday ,,
